프로그램명,프로그램 개요,콘텐츠명,제작구분,장르,소재분류,편성구분,등급분류,회차,부제,회차정보,상세내용,제작사,저작권소유,프로듀서,연출자,작가,진행자,출연자,기술,카메라,촬영일자,촬영장소,제작일자,검색어,아카이브형태,파일위치,방송일자
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,138,한국·대만 교류공연 ‘음악으로 만나다’ / 춤으로 피어나는 아이들 ‘화동’ / 예술가의 작업실,,"1. 한국·대만 교류공연 ‘음악으로 만나다’
- 수탉 놀리는 메뚜기-디즈 이중협주곡
- 아리랑 조곡
- 북관풍 
- 계성원 예술감독

2. 춤으로 피어나는 아이들 ‘화동’
- HOSO(호소) 아프리카 짐바브웨 재너글 공연단
- 무고 정재연구회 화동정재예술단(정하윤)
- 채상소고춤 정예닮

3. 예술가의 작업실
- 방한림전
- 신재훈(연출), 이연주(연출)
- 소리꾼 심소라

4. 공연 예고
- 바람의 노래 
- 대전시립연정국악연주단 오페라 갈라 콘서트 '청&춘향'
- 전라북도립국악원 창극단 기획공연 '소리열전 화룡점정'",국악방송,O,,김기정,최진옥,이은경,,,,,,,,클린본,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190531_138회/마스터/주간문화소식_138회_CLN.mov,2019-05-31
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,139,전통연희 페스티벌 / 운당여관 음악회 / 명창의 숨소리,,"1. 전통연희 페스티벌
- 국악연주단 '타고', 타악그룹 '진명', 남창동(줄타기 이수자), 박지나(안성남사당풍물놀이 전수자)
- 행복한 주택 더 드림
- 국악 마당극 연희는 방구왕
- 윤중강(전통연희 페스티벌 총연출)

2. 운당여관 음악회
- 신승태, 추다혜
- 안중지음 II
- 지지 않는 향
- 김현섭 작곡가

3. 명창의 숨소리 
- 수궁가(소리 왕기석 / 고수 고정훈)
- 송영숙(아트홀가얏고을 대표)

4. 공연 예고
- 아트컴퍼니달문 두 번째 정기연주회 '운악; 韻樂; Unak' 
- 세종국악심포니오케스트라 오작교 프로젝트 '도적 임꺽정'
- 안숙선 명창과 함께하는 작은 창극 '취한 듯 꿈인 듯'",국악방송,O,,김기정,최진옥,이은경,,,,,,,,프로그램,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190607_139회/마스터/주간문화소식_139회.mov,2019-06-07
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,139,전통연희 페스티벌 / 운당여관 음악회 / 명창의 숨소리,,"1. 전통연희 페스티벌
- 국악연주단 '타고', 타악그룹 '진명', 남창동(줄타기 이수자), 박지나(안성남사당풍물놀이 전수자)
- 행복한 주택 더 드림
- 국악 마당극 연희는 방구왕
- 윤중강(전통연희 페스티벌 총연출)

2. 운당여관 음악회
- 신승태, 추다혜
- 안중지음 II
- 지지 않는 향
- 김현섭 작곡가

3. 명창의 숨소리 
- 수궁가(소리 왕기석 / 고수 고정훈)
- 송영숙(아트홀가얏고을 대표)

4. 공연 예고
- 아트컴퍼니달문 두 번째 정기연주회 '운악; 韻樂; Unak' 
- 세종국악심포니오케스트라 오작교 프로젝트 '도적 임꺽정'
- 안숙선 명창과 함께하는 작은 창극 '취한 듯 꿈인 듯'",국악방송,O,,김기정,최진옥,이은경,,,,,,,,클린본,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190607_139회/마스터/주간문화소식_139회_CLN.mov,2019-06-07
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,140,2019 전주대사습놀이 / 덕수궁 풍류-판 / 창극 심청가,,"1. 2019 전주대사습놀이
- 농악부 이담농악보존회, 기악부 정동민, 무용부 김건
- 판소리명창 장원 최영인 ‘흥보가 중 흥보 비는 대목’

2. 덕수궁 풍류-판
- 창극 춘향가 중 나무꾼막(소리 김일구, 김영자)
- 김일구류 아쟁산조

3. 창극 심청가 
- 안숙선 명창, 국립창극단 예술감독 유수정

4. 공연 예고
- 2019 서울젊은국악축제 : 어울림
- 천생연분 시즌II : 붉은머리 학 이야기
- 감우(感遇) '허난설헌 그리고 이상'",국악방송,O,,김기정,최진옥,이은경,,,,,,,,프로그램,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190614_140회/마스터/주간문화소식_140회.mov,2019-06-14
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,140,2019 전주대사습놀이 / 덕수궁 풍류-판 / 창극 심청가,,"1. 2019 전주대사습놀이
- 농악부 이담농악보존회, 기악부 정동민, 무용부 김건
- 판소리명창 장원 최영인 ‘흥보가 중 흥보 비는 대목’

2. 덕수궁 풍류-판
- 창극 춘향가 중 나무꾼막(소리 김일구, 김영자)
- 김일구류 아쟁산조

3. 창극 심청가 
- 안숙선 명창, 국립창극단 예술감독 유수정

4. 공연 예고
- 2019 서울젊은국악축제 : 어울림
- 천생연분 시즌II : 붉은머리 학 이야기
- 감우(感遇) '허난설헌 그리고 이상'",국악방송,O,,김기정,최진옥,이은경,,,,,,,,클린본,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190614_140회/마스터/주간문화소식_140회_CLN.mov,2019-06-14
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,141,"옛 농경문화를 한눈에, 장뜰두레놀이 / 서울을 품은 진도 강강술래 / 제39회 전통공예명품전",,"1. 옛 농경문화를 한눈에, 장뜰두레놀이
- 충청북도 증평군 증평읍
- 연규학, 김묘현, 양철주(장뜰두레놀이보존회)

2. 서울을 품은 진도 강강술래 
- 재경진도군향우회 강강술래보존회
- 박병천류 진도북춤

3. 제39회 전통공예명품전 
- 홍지유(국가무형문화재기능협회)
- 잣물림두루마기, 완초매화병풍, 채상찻상, 나전대모국당초문염주합

4. 고전의 숨결 & 구술프로젝트, 남기고 싶은 이야기 
- 강정열의 가야금산조 그리고 병창
- 윤미용 명인

5. 공연 예고
- 제2회 마포국악페스티벌 '온고지신'
- 2019 국립국악원 정악단 기획공연 '정가 깊이 듣기'
- 신명풍무악 30주년 정기공연 '신명을 그리다 : 인연'",국악방송,O,,김기정,최진옥,이은경,,,,,,,,프로그램,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190621_141회/마스터/주간문화소식_141회.mov,2019-06-21
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,141,"옛 농경문화를 한눈에, 장뜰두레놀이 / 서울을 품은 진도 강강술래 / 제39회 전통공예명품전",,"1. 옛 농경문화를 한눈에, 장뜰두레놀이
- 충청북도 증평군 증평읍
- 연규학, 김묘현, 양철주(장뜰두레놀이보존회)

2. 서울을 품은 진도 강강술래 
- 재경진도군향우회 강강술래보존회
- 박병천류 진도북춤

3. 제39회 전통공예명품전 
- 홍지유(국가무형문화재기능협회)
- 잣물림두루마기, 완초매화병풍, 채상찻상, 나전대모국당초문염주합

4. 고전의 숨결 & 구술프로젝트, 남기고 싶은 이야기 
- 강정열의 가야금산조 그리고 병창
- 윤미용 명인

5. 공연 예고
- 제2회 마포국악페스티벌 '온고지신'
- 2019 국립국악원 정악단 기획공연 '정가 깊이 듣기'
- 신명풍무악 30주년 정기공연 '신명을 그리다 : 인연'",국악방송,O,,김기정,최진옥,이은경,,,,,,,,클린본,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190621_141회/마스터/주간문화소식_141회_CLN.mov,2019-06-21
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,142,몌별 해어화 / 2019 서울젊은국악축제 / 콘서트 오늘,,"1. 몌별 해어화
- 권명화 명인 소고춤

2. 2019 서울젊은국악축제
- 노원문화패 연합, 노원구립민속예술단, 연희집단 the 광대, 서울젊은국악축제 프로젝트그룹
- 이경섭 예술감독

3. 콘서트 오늘
- 김나니, 신승태, 채수현

4. 공연 예고
- 국립국악원 연희마당 기획공연 '우면산 별밤축제'
- 어린이 국악 뮤지컬 '일곱빛깔 까망이'
- 제10회 여우락 페스티벌",국악방송,O,,김기정,최진옥,이은경,,,,,,,,프로그램,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190628_142회/마스터/주간문화소식_142회.mov,2019-06-28
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,142,몌별 해어화 / 2019 서울젊은국악축제 / 콘서트 오늘,,"1. 몌별 해어화
- 권명화 명인 소고춤

2. 2019 서울젊은국악축제
- 노원문화패 연합, 노원구립민속예술단, 연희집단 the 광대, 서울젊은국악축제 프로젝트그룹
- 이경섭 예술감독

3. 콘서트 오늘
- 김나니, 신승태, 채수현

4. 공연 예고
- 국립국악원 연희마당 기획공연 '우면산 별밤축제'
- 어린이 국악 뮤지컬 '일곱빛깔 까망이'
- 제10회 여우락 페스티벌",국악방송,O,,김기정,최진옥,이은경,,,,,,,,클린본,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190628_142회/마스터/주간문화소식_142회_CLN.mov,2019-06-28
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,143,"꿈인 듯 취한 듯 / 전통 바람을 이어가다, 김동식 선자장 / 송파의 경이 ‘노부인의 방문’ 3막에 대한 ‘더늠’",,"1. 작은 창극 ‘꿈인 듯 취한 듯’ 
- 춘향가, 수궁가, 흥보가, 적벽가, 심청가의 눈대목을 모아 재구성
- 안숙선

2. 전통 바람을 이어가다, 김동식 선자장  
- 합죽선
- 김동식(국가무형문화재 제128호 선자장 보유자), 김대성(이수자)

3. 송파의 경이 ‘노부인의 방문’ 3막에 대한 ‘더늠’ 
- 작가 프리드리히 뒤렌마트의 희곡
- 임영욱 연출
- 소리꾼 박인혜

4. 공연 예고
- 정동극장 창작ing 음악극 '낭랑긔생 : 조선을 뒤흔든 단발머리 예인'
- 시를 입은 음악극시리즈1 '시인의 나라 새로운 길'
- 우리 이야기 꼭두 이야기",국악방송,O,,김기정,최진옥,이은경,,,,,,,,프로그램,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190705_143회/마스터/주간문화소식_143회.mov,2019-07-05
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,143,"꿈인 듯 취한 듯 / 전통 바람을 이어가다, 김동식 선자장 / 송파의 경이 ‘노부인의 방문’ 3막에 대한 ‘더늠’",,"1. 작은 창극 ‘꿈인 듯 취한 듯’ 
- 춘향가, 수궁가, 흥보가, 적벽가, 심청가의 눈대목을 모아 재구성
- 안숙선

2. 전통 바람을 이어가다, 김동식 선자장  
- 합죽선
- 김동식(국가무형문화재 제128호 선자장 보유자), 김대성(이수자)

3. 송파의 경이 ‘노부인의 방문’ 3막에 대한 ‘더늠’ 
- 작가 프리드리히 뒤렌마트의 희곡
- 임영욱 연출
- 소리꾼 박인혜

4. 공연 예고
- 정동극장 창작ing 음악극 '낭랑긔생 : 조선을 뒤흔든 단발머리 예인'
- 시를 입은 음악극시리즈1 '시인의 나라 새로운 길'
- 우리 이야기 꼭두 이야기",국악방송,O,,김기정,최진옥,이은경,,,,,,,,클린본,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190705_143회/마스터/주간문화소식_143회_CLN.mov,2019-07-05
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,144,마포국악페스티벌 / 굿 힐링 페스티벌 ‘소원을 말해봐’ / 터무니없는 소리 in 대전,,"1. 제2회 마포국악페스티벌 온고지신
- 소리꾼 김준수
- 흐르는, 떠가는(블랙스트링)
- 화랭이쑈(대한사람)

2. 굿 힐링 페스티벌 ‘소원을 말해봐’ 
- 진도씻김굿
- 송순단(국가무형문화재 제72호 진도씻김굿 전수교육조교)
- 조성제 예술감독

3. 터무니없는 소리 in 대전
- 뱃노래, 사랑가, 육칠월 흐린 날
- 가객 하윤주, 소리꾼 이봉근

4. 공연 예고
- 성남시립국악단 여름방학 특별 기획공연 '풍이와 금이의 소리여행'
- 판소리공장 바닥소리 '제비씨의 크리스마스'
- 박경랑의 춤, 기억하여 담다",국악방송,O,,김기정,최진옥,이은경,,,,,,,,프로그램,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190712_144회/마스터/주간문화소식_144회.mov,2019-07-12
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,144,마포국악페스티벌 / 굿 힐링 페스티벌 ‘소원을 말해봐’ / 터무니없는 소리 in 대전,,"1. 제2회 마포국악페스티벌 온고지신
- 소리꾼 김준수
- 흐르는, 떠가는(블랙스트링)
- 화랭이쑈(대한사람)

2. 굿 힐링 페스티벌 ‘소원을 말해봐’ 
- 진도씻김굿
- 송순단(국가무형문화재 제72호 진도씻김굿 전수교육조교)
- 조성제 예술감독

3. 터무니없는 소리 in 대전
- 뱃노래, 사랑가, 육칠월 흐린 날
- 가객 하윤주, 소리꾼 이봉근

4. 공연 예고
- 성남시립국악단 여름방학 특별 기획공연 '풍이와 금이의 소리여행'
- 판소리공장 바닥소리 '제비씨의 크리스마스'
- 박경랑의 춤, 기억하여 담다",국악방송,O,,김기정,최진옥,이은경,,,,,,2019-07-12,,클린본,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190712_144회/마스터/주간문화소식_144회_CLN.mov,2019-07-12
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,145,2019 여우락 페스티벌 / 교실국악기 개발 및 시범학교 운영 성과 발표회 / 민요자매 장연우·장예은,,"1. 2019 여우락 페스티벌
- 양방언의 여우락 'Passion & Future'
- 나윤선의 여우락(이아람, 죠슬렝 미에니엘)
- 원일의 여우락 '13인의 달아나 밴드'
- 열열, 여기 우리 음악이 있다(공명, 두번째달)

2. 교실국악기 개발 및 시범학교 운영 성과 발표회
- 국악극 커다란 순무
- 김희선 국립국악원 국악연구실장
 
3. [국악꿈나무] 민요자매의 소리사랑, 장연우·장예은

4. 공연 예고
- 국립국악원 칠석공연 '은하수 夜'
- 소리꾼 이봉근과 함께하는 김대성 창작음악 연주회
- 연희공방 음마갱깽의 국악동요극 '아기 돼지 삼형제'",국악방송,O,,김기정,최진옥,이은경,,,,,,,,프로그램,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190719_145회/마스터/주간문화소식_145회.mov,2019-07-19
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,145,2019 여우락 페스티벌 / 교실국악기 개발 및 시범학교 운영 성과 발표회 / 민요자매 장연우·장예은,,"1. 2019 여우락 페스티벌
- 양방언의 여우락 'Passion & Future'
- 나윤선의 여우락(이아람, 죠슬렝 미에니엘)
- 원일의 여우락 '13인의 달아나 밴드'
- 열열, 여기 우리 음악이 있다(공명, 두번째달)

2. 교실국악기 개발 및 시범학교 운영 성과 발표회
- 국악극 커다란 순무
- 김희선 국립국악원 국악연구실장
 
3. [국악꿈나무] 민요자매의 소리사랑, 장연우·장예은

4. 공연 예고
- 국립국악원 칠석공연 '은하수 夜'
- 소리꾼 이봉근과 함께하는 김대성 창작음악 연주회
- 연희공방 음마갱깽의 국악동요극 '아기 돼지 삼형제'",국악방송,O,,김기정,최진옥,이은경,,,,,,,,클린본,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190719_145회/마스터/주간문화소식_145회_CLN.mov,2019-07-19
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,146,"스웨그에이지: 외쳐 조선! / 불에서 피어나는 전통예술, 김영조 낙화장 / 대구국제전통북페스티벌",,"1. 창작뮤지컬 ‘스웨그에이지 : 외쳐, 조선!’ 
- 우진하 연출, 이창용(십주 역)

2. 불에서 피어나는 전통예술, 김영조 낙화장 
- 보은전통공예체험학교
- 김영조(국가무형문화재 제136호 낙화장 보유자)

3. 제1회 대구국제전통북페스티벌
- 원따나라

4. 고전의 숨결 
- 황해도 배뱅이굿의 재발견

5. 구술프로젝트-남기고 싶은 이야기
- 김묘선 국가무형문화재 제27호 승무 전수교육조교

6. 공연 예고
- 흥겨운 가락 우리 국악 이야기 
- 넌버벌 타악 퍼포먼스 공.기.결
- 8월에 눈 내리는 경주 예술의 전당",국악방송,O,,김기정,최진옥,이은경,,,,,,,,프로그램,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190726_146회/마스터/주간문화소식_146회.mov,2019-07-26
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,146,"스웨그에이지: 외쳐 조선! / 불에서 피어나는 전통예술, 김영조 낙화장 / 대구국제전통북페스티벌",,"1. 창작뮤지컬 ‘스웨그에이지 : 외쳐, 조선!’ 
- 우진하 연출, 이창용(십주 역)

2. 불에서 피어나는 전통예술, 김영조 낙화장 
- 보은전통공예체험학교
- 김영조(국가무형문화재 제136호 낙화장 보유자)

3. 제1회 대구국제전통북페스티벌
- 원따나라

4. 고전의 숨결 
- 황해도 배뱅이굿의 재발견

5. 구술프로젝트-남기고 싶은 이야기
- 김묘선 국가무형문화재 제27호 승무 전수교육조교

6. 공연 예고
- 흥겨운 가락 우리 국악 이야기 
- 넌버벌 타악 퍼포먼스 공.기.결
- 8월에 눈 내리는 경주 예술의 전당",국악방송,O,,김기정,최진옥,이은경,,,,,,,,클린본,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190726_146회/마스터/주간문화소식_146회_CLN.mov,2019-07-26
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,147,금강여름축제-고마나루 국악·재즈페스티벌 / 예항대동 / 천생연분 2- 붉은 머리 학 이야기,,"02:05 자막 오류(플롯→플루트)

1. 금강여름축제-고마나루 국악·재즈페스티벌
- 난감하네(민은경)
- 광대가(김준수, 유태평양)
- 초소의 봄(임아름)

2. 예항대동 
- 거문고 협주곡 무영탑(허윤정), 메나리조 주제에 의한 피리협주곡(강영근), 이생강류 대금 산조를 위한 협주곡(박환영)
- 김정수 부산시립국악관현악단 예술감독 

3. 천생연분 2-붉은 머리 학 이야기 
- 손효진(단정 역), 김성수(흠모 역)

4. 공연 예고
- 오픈 더 돈화문
- 21C 한국음악프로젝트 본선 
- 국립민속국악원 대표창극 '지리산'",국악방송,O,,김기정,최진옥,이은경,,,,,,,,프로그램,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190802_147회/마스터/주간문화소식_147회.mov,2019-08-02
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,147,금강여름축제-고마나루 국악·재즈페스티벌 / 예항대동 / 천생연분 2- 붉은 머리 학 이야기,,"1. 금강여름축제-고마나루 국악·재즈페스티벌
- 난감하네(민은경)
- 광대가(김준수, 유태평양)
- 초소의 봄(임아름)

2. 예항대동 
- 거문고 협주곡 무영탑(허윤정), 메나리조 주제에 의한 피리협주곡(강영근), 이생강류 대금 산조를 위한 협주곡(박환영)
- 김정수 부산시립국악관현악단 예술감독 

3. 천생연분 2-붉은 머리 학 이야기 
- 손효진(단정 역), 김성수(흠모 역)

4. 공연 예고
- 오픈 더 돈화문
- 21C 한국음악프로젝트 본선 
- 국립민속국악원 대표창극 '지리산'",국악방송,O,,김기정,최진옥,이은경,,,,,,,,클린본,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190802_147회/마스터/주간문화소식_147회_CLN.mov,2019-08-02
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,148,칠월칠석 작전명 오작교 / 어린이와 함께하는 전통극장 / 미리 만나보는 21C 한국음악프로젝트,,"1. 2019 미리내축제-칠월칠석 작전명 오작교
- 국악연희극 ‘작전명 오작교’(연주: 더나린)
- 현바롬(기획, 대금) 

2. 어린이와 함께하는 전통극장
- 사물어벤져스 : 신나는 국악여행(극단 깍두기)
- 추현종(극단 깍두기 대표)

3. 미리 만나보는 21C 한국음악프로젝트
- 양승환 예술감독

4. 문화유산채널 영상공모전-통통 문화유산
- 김대범(문화유산채널 영상공모전 홍보대사)

5. 공연 예고
- 뮤지컬 'THIRTY NINE : 난계 박연 서른아홉개의 상서'
- 제25회 창무국제공연예술제
- 제19회 목포세계마당페스티벌",국악방송,O,,김기정,최진옥,이은경,,,,,,,,프로그램,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190809_148회/마스터/주간문화소식_148회.mov,2019-08-09
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,148,칠월칠석 작전명 오작교 / 어린이와 함께하는 전통극장 / 미리 만나보는 21C 한국음악프로젝트,,"1. 2019 미리내축제-칠월칠석 작전명 오작교
- 국악연희극 ‘작전명 오작교’(연주: 더나린)
- 현바롬(기획, 대금) 

2. 어린이와 함께하는 전통극장
- 사물어벤져스 : 신나는 국악여행(극단 깍두기)
- 추현종(극단 깍두기 대표)

3. 미리 만나보는 21C 한국음악프로젝트
- 양승환 예술감독

4. 문화유산채널 영상공모전-통통 문화유산
- 김대범(문화유산채널 영상공모전 홍보대사)

5. 공연 예고
- 뮤지컬 'THIRTY NINE : 난계 박연 서른아홉개의 상서'
- 제25회 창무국제공연예술제
- 제19회 목포세계마당페스티벌",국악방송,O,,김기정,최진옥,이은경,,,,,,,,클린본,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190809_148회/마스터/주간문화소식_148회_CLN.mov,2019-08-09
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,149,"제1회 세계한민족공연예술축제 / 음악극 낭랑긔생 / 해설이 있는 국악공연 ‘흥겨운 가락, 우리 국악 이야기’",,"1. 제1회 세계한민족공연예술축제
- 주재근(정효국악문화재단 대표)

2. 음악극 낭랑긔생  
- 김주연(강향란 역)

3. 해설이 있는 국악공연 ‘흥겨운 가락, 우리 국악 이야기’  
- 소리: 황지영 / 아쟁: 김핸구 / 대금: 정모아 / 가야금: 최은주 / 피리·장구: 박재현 / 해금:민유선

4. 공연 예고
- 유네스코 인류무형문화유산 시리즈 '위대한 유산 오늘과 만나다'
- 악단광칠 '미치고 팔짝 콘서트'
- 조선마술사",국악방송,O,,김기정,최진옥,이은경,,,,,,,,프로그램,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190816_149회/마스터/주간문화소식_149회.mov,2019-08-16
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,149,"제1회 세계한민족공연예술축제 / 음악극 낭랑긔생 / 해설이 있는 국악공연 ‘흥겨운 가락, 우리 국악 이야기’",,"1. 제1회 세계한민족공연예술축제
- 주재근(정효국악문화재단 대표)

2. 음악극 낭랑긔생  
- 김주연(강향란 역)

3. 해설이 있는 국악공연 ‘흥겨운 가락, 우리 국악 이야기’  
- 소리: 황지영 / 아쟁: 김핸구 / 대금: 정모아 / 가야금: 최은주 / 피리·장구: 박재현 / 해금:민유선

4. 공연 예고
- 유네스코 인류무형문화유산 시리즈 '위대한 유산 오늘과 만나다'
- 악단광칠 '미치고 팔짝 콘서트'
- 조선마술사",국악방송,O,,김기정,최진옥,이은경,,,,,,,,클린본,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190816_149회/마스터/주간문화소식_149회_CLN.mov,2019-08-16
주간문화소식,국악방송에서 매주 전통문화예술 소식과 정보를 제공하는 프로그램,주간문화소식,자체제작,소식/정보,국악/무용/연희,정규,모든연령시청가,150,제13회 21C 한국음악프로젝트 본선대회 / 전통공연예술 진흥을 위한 정책토론회 / 국악박물관 재개관,,"1. 제13회 21C 한국음악프로젝트 본선대회
- 권솔지(삐리뿌), 이미소(프로젝트 앙상블 련), 박고은, 김재우(경로이탈) 

2. 전통공연예술 진흥을 위한 정책토론회
- 김영주(국회의원), 정성숙(전통공연예술진흥재단 이사장)

3. 보고, 듣고, 느끼다! 국립국악원 국악박물관
- 국립국악원 국악박물관 상설전 재개관식 
- 임재원 국립국악원장, 김희선 연구실장 

4. 고전의 숨결 
- 이춘희, 완창 12잡가

5. 구술프로젝트-남기고 싶은 이야기 
- 대금 박용호 명인 

6. 공연 예고
- 국립국악원 정악단 정기공연 '제례악 깊이 듣기'
- 소리판 해녀탐정 홍설록 
- 전라북도 공연예술 페스타 '광대를 품은 왕'",국악방송,O,,김기정,최진옥,이은경,,,,,,,,프로그램,Xsan/Share Point(vtrak)/국악방송 주간문화소식/프로그램 제작/2019년 제작/20190823_150회/마스터/주간문화소식_150회.mov,2019-08-23
